Key,English,Portuguese
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,Encontre a Heroína Billposter no alto das montanhas a Sudeste da Aldeia.
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,A Provação da Billposter (1 de 3)
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,Estou muito perto de alcançar um estado perpétuo de iluminação. É fundamental que você não… 
PROPQUEST_SCENARIO_INC_002200,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…,Reonan!? Ele te mandou? Você parece um pouco fraco para alguém que Reonan supostamente confiou tanto conhecimento para tal…
PROPQUEST_SCENARIO_INC_002201,"We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…","Vamos provar do que você é capaz. Se você for bem sucedido em realizar 3 testes, nossa conversa será retomada…"
PROPQUEST_SCENARIO_INC_002202,"First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan.","Primeiro, por favor, derrote 50 Luias Pequenas e 35 Luias. Isso deve ser suficiente para me provar que você é um discípulo digno de Reonan."
PROPQUEST_SCENARIO_INC_002203,"Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest.","Bem, você fala com confiança. Mas lembre-se, as ações falam mais alto que as palavras. Vamos ver se você consegue completar a missão."
PROPQUEST_SCENARIO_INC_002204,"If you do not wish to undergo the quest, then move along. I need absolute concentration.","Se você não deseja se submeter à missão, siga em frente. Eu preciso de concentração absoluta."
PROPQUEST_SCENARIO_INC_002205,Hmm... You are definitely stronger than I previously imagined you would be…,Hmm.. Você é definitivamente mais forte do que eu imaginava que seria…
PROPQUEST_SCENARIO_INC_002206,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.,"Por favor, não fale comigo até que você derrote 20 Luias Pequenas e 15 Luias."
PROPQUEST_SCENARIO_INC_002207,Hunt 50 Small Luias & 35 Luias and then speak with Sury,Cace 50 Luias Pequenas e 35 Luias e depois fale com a Billposter.
PROPQUEST_SCENARIO_INC_002209,Sury's Test (1),A Provação (2 de 3)
PROPQUEST_SCENARIO_INC_002210,"Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me.","Não se iluda acreditando que esse foi o único teste. Em seguida, vá e derrote os Shuhammas para mim."
PROPQUEST_SCENARIO_INC_002211,Are you still determined to prove your worth? You can back out at anytime.,Você ainda está determinado a provar seu valor? Você pode voltar a qualquer momento.
PROPQUEST_SCENARIO_INC_002212,"Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me.","Bem, então, cace 50 Shuhammas Pequenos e 35 Shuhammas para mim."
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.","Heh, um verdadeiro guerreiro nunca recusaria um desafio."
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,Impressionante. Acho que devo aumentar a dificuldade do próximo teste se quiser realmente testar sua capacidade!
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,Os Shuhammas devem estar bem na base desta montanha. Apresse-se e derrote 20 Shuhammas Pequenos e 15 Shuhammas.
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,Cace 50 Shuhammas Pequenos e 35 Shuhammas e depois fale com Sury.
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),A Provação (3 de 3)
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,Esta será minha tarefa final. Complete isso e você terá se provado digno(a) o suficiente para falar comigo sobre o pedido de Reonan.
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!","Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!"
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!
PROPQUEST_SCENARIO_INC_002223,And here I was thinking you could do it! Maybe I was wrong about you...,E eu aqui pensando que você poderia conseguir! Certamente estava errada sobre você...
PROPQUEST_SCENARIO_INC_002224,"That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero","Isso certamente não foi tarefa fácil. Você ganhou meu respeito estranho(a)! Ah e meu nome é Sury, a Heroína Original Billposter. Agora que passou no teste posso revelar."
PROPQUEST_SCENARIO_INC_002225,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!
PROPQUEST_SCENARIO_INC_002226,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.
PROPQUEST_SCENARIO_INC_002228,Sury's Dilemma,O Dilema de Sury
PROPQUEST_SCENARIO_INC_002229,"I've been training up here so long. I feel that I'm so close to achieving a heightened level of power, but there is something missing…","Eu tenho treinado aqui há tanto tempo. Sinto que estou tão perto de alcançar um nível superior de poder, mas falta algo… "
PROPQUEST_SCENARIO_INC_002230,"I don't know why… I just feel like there is something missing… and this ""thing"" is keeping me from realizing my true inner potential.","Não sei por que... apenas sinto que falta alguma coisa... e essa ""coisa"" está me impedindo de encontrar meu verdadeiro potencial interior."
PROPQUEST_SCENARIO_INC_002231,Could you please seek my mentor (Billposter Guardian) Capafe and explain my dilemma. He will surely understand…,"Você poderia, por favor, procurar minha mentora Capafe e explicar meu dilema. Com certeza ela vai entender... "
PROPQUEST_SCENARIO_INC_002232,Thank you! Please get advice from (Billposter Guardian) Capafe.,"Obrigada! Por favor, obtenha os conselhos da Guardiã Billposter, Capafe."
PROPQUEST_SCENARIO_INC_002233,You can't possibly stop now. You play an important role in things to come!,"Depois de conseguir minha confiança, já está pronto(a) para perdê-la?!"
PROPQUEST_SCENARIO_INC_002234,"Welcome, I have been expecting you.","Bem-vindo(a) viajante, as estrelas indicaram a sua chegada."
PROPQUEST_SCENARIO_INC_002235,(Billposter Guardian) Capafe is located in Southern Darkon 3 along with the other Guardians.,"A Guardiã Billposter, Capafe está localizada no Sul de Darkon 3 junto com as outras Guardiãs."
PROPQUEST_SCENARIO_INC_002236,Find (Billposter Guardian) Capafe.,"Encontre Capafe, a Guardiã Billposter."
PROPQUEST_SCENARIO_INC_002238,Enlightenment Shard,O Fragmento de Iluminação 
PROPQUEST_SCENARIO_INC_002239,"Sury is currently in a perpetual state of self doubt. Despite her unyielding dedication to her training, there is a self-realization she alone will have to make…","Sury está atualmente em um estado perpétuo de dúvida. Apesar de sua dedicação inflexível ao seu treinamento, há uma auto-realização que ela terá que fazer sozinha…"
PROPQUEST_SCENARIO_INC_002240,Go to Fera to get the Enlightenment Shard. She will tell you.,Vá até Fera para pegar o Fragmento de Iluminação. Ela terá algo a dizer.
PROPQUEST_SCENARIO_INC_002241,"We may be able to assist her in making this realization though… Find Fera, the Billposter Priest, at the Altar of Billposter North of here. She might know of a way…","Nós podemos ser capazes de ajudá-la a fazer essa percepção... Encontre Fera, a Sacerdotisa Billposter, no Altar do Billposter ao Norte daqui. Ela pode saber de uma maneira..."
PROPQUEST_SCENARIO_INC_002242,Don't refuse your destiny!,Não recuse seu destino!
PROPQUEST_SCENARIO_INC_002243,"The Guardian has sent you, right? I was waiting for you…","A Guardiã enviou você, certo? Eu estava esperando por você…"
PROPQUEST_SCENARIO_INC_002244,Fera is Bill Poster Priest at the Bill Poster Altar. You shall find her there. I'm sure she is already expecting you.,Fera é a Sacerdotisa do Altar do Billposter. Você a encontrará lá. Tenho certeza que ela já está esperando por você.
PROPQUEST_SCENARIO_INC_002245,Find Fera in Billposter Alter,Encontre Fera no Altar do Billposter.
PROPQUEST_SCENARIO_INC_002247,Fera's Test,O Teste de Fera
PROPQUEST_SCENARIO_INC_002248,"Sury's mind is currently clouded with doubt, as the Guardian had mentioned. In her current state, she will never reach enlightenment regardless of how hard she trains…","A mente de Sury está atualmente nublada pela dúvida, como a Guardiã havia mencionado. Em seu estado atual, ela nunca alcançará o estado de iluminação, independentemente de quão duro ela treine…"
PROPQUEST_SCENARIO_INC_002249,"To help grant her thoughts a renewed sense of clarity, we must bring her a Shard of Enlightenment. First I must test your own personal strength. Do you accept?","Para ajudar a conceder a seus pensamentos uma sensação renovada de clareza, devemos levar para ela um Fragmento de Iluminação. Mas primeiro devo testar sua própria força pessoal. Você aceita?"
PROPQUEST_SCENARIO_INC_002250,I knew you wouldn't back away from this challenge. Please hunt 60 Small Kern and 40 Kern located in Southern Darkon 3.,"Eu sabia que você não iria recusar esse desafio. Por favor, cace 60 Kerns Pequenos e 40 Kerns localizados ao Sul de Darkon 3."
PROPQUEST_SCENARIO_INC_002251,We must not falter in the face of adversity!,Não devemos vacilar diante da adversidade!
PROPQUEST_SCENARIO_INC_002252,I never doubted your skill for a second!,Eu nunca duvidei de sua habilidade nem por um segundo!
PROPQUEST_SCENARIO_INC_002253,Please go and hunt down the Kern as a test of your own strength.,"Por favor, vá caçar os Kerns como um teste de sua própria força."
PROPQUEST_SCENARIO_INC_002254,"Hunt 60 Small Kern and 40 Kern located in Southern Darkon 3, then talk with Fera.","Cace 60 Kerns Pequenos e 40 Kerns localizados ao Sul de Darkon 3, depois fale com Fera."
PROPQUEST_SCENARIO_INC_002256,Out of the Oven and into the Fire,Fora do Forno e no Fogo
PROPQUEST_SCENARIO_INC_002257,"In order to complete the process required to create a Shard of Enlightenment, we must first acquire an Infernal Stone","Para concluir o processo necessário para criar um Fragmento de Iluminação, primeiro devemos adquirir uma Pedra Infernal."
PROPQUEST_SCENARIO_INC_002258,Please defeat 30 Captain Kerns and acquire the Infernal Stone which should be located somewhere around them.,"Por favor, derrote 30 Capitães Kerns e adquira a Pedra Infernal que deve estar localizada em algum lugar ao redor deles."
PROPQUEST_SCENARIO_INC_002259,"Great! Once you have acquired the Infernal Stone, take it to Capafe and ask about the next step of the process.","Excelente! Depois de adquirir a Pedra Infernal, leve-a para Capafe e pergunte sobre o próximo passo do processo."
PROPQUEST_SCENARIO_INC_002260,"If you wish Sury to return to her original state, this is the only way.","Se você deseja que Sury retorne ao seu estado original, esta é a única maneira."
PROPQUEST_SCENARIO_INC_002261,I have been waiting for you. I see that you have acquired an Infernal Stone.,Eu estive esperando por você. Vejo que você adquiriu uma Pedra Infernal.
PROPQUEST_SCENARIO_INC_002262,"Please hurry, I'm sure Capafe is waiting for us!","Por favor, apresse-se, tenho certeza que Capafe está esperando por nós!"
PROPQUEST_SCENARIO_INC_002263,"Hunt 30 Captain Kern, acquire the Infernal Stone, then talk with Capafe.","Cace 30 Capitães Kerns, adquira a Pedra Infernal e fale com Capafe."
PROPQUEST_SCENARIO_INC_002265,Stone of Enlightenment,A Pedra da Iluminação
PROPQUEST_SCENARIO_INC_002266,"In order to create a Shard of Enlightenment, we will need to fuse together an Infernal Stone and an Angelic Stone.","Para criar um Fragmento de Iluminação, precisaremos fundir uma Pedra Infernal e uma Pedra Angelical."
PROPQUEST_SCENARIO_INC_002267,Please return to Fera and explain to her what it is you need.,"Por favor, volte para Fera e explique para ela o que você precisa."
PROPQUEST_SCENARIO_INC_002268,She will be able to explain in greater detail about how to acquire an Angelic Stone.,Ela poderá explicar com mais detalhes sobre como adquirir uma Pedra Angelical.
PROPQUEST_SCENARIO_INC_002269,We could all use your assistance right now…,Todos nós poderíamos usar sua ajuda agora…
PROPQUEST_SCENARIO_INC_002270,Ah! You've returned! What did Capafe have to say of the issue?,Ah! Você voltou! O que Capafe tinha a dizer sobre o assunto?
PROPQUEST_SCENARIO_INC_002271,Ask Fera about the Angelic Stone.,Pergunte a Fera sobre a Pedra Angelical.
PROPQUEST_SCENARIO_INC_002272,,
PROPQUEST_SCENARIO_INC_002274,Look for Angelic Stone,Encontre a Pedra Angelical
PROPQUEST_SCENARIO_INC_002275,Oh! Of course! It was an Angelic Stone that we require to complete the transmutation!,Oh! Claro! É uma Pedra Angelical que precisamos para completar a transmutação!
PROPQUEST_SCENARIO_INC_002276,You can find Angelic Stones in Southern Darkon 3 near the Captain Glaphans. Will you please defeat them and acquire the stone?,Você pode encontrar Pedras Angelicais ao Sul de Darkon 3 perto dos Glaphans Capitães. Poderia derrotá-los e adquirir a pedra?
