Key,English,German
PROPQUEST_SCENARIO_INC_001936,Hurry along now! Go find Drico and retrieve the Agony Ore!,Beeilt euch jetzt! Findet Drico und holt das Agonie-Erz!
PROPQUEST_SCENARIO_INC_001937,Find Drico in Dekanes dungeon.,Finde Drico in der Dekanes Mine.
PROPQUEST_SCENARIO_INC_001939,Sweet Medication,Süße Medizin
PROPQUEST_SCENARIO_INC_001940,Agony Ore? Khahahahaha! You say want Agony Ore? *snort* *sniff* Agony Ore very rare! I no trade!,"Agony Ore??? Khahahahaha! Du sagst, du willst Agony Ore??? *schnauf* *schnief* Agony Ore sehr selten! Ich tausche nicht!"
PROPQUEST_SCENARIO_INC_001941,*sniff*. Hmm...Maybe I change mind If do something for Drico! Tribe need sap of Roach Queen for medicine! *snort* You can collect for Drico?,*schnief*. Hmm...Vielleicht ändere ich meine Meinung und tue etwas für Drico! Der Stamm braucht den Saft der Kakerlakenkönigin für Medizin! *Schnauben* Kannst du für Drico sammeln?
PROPQUEST_SCENARIO_INC_001942,"Collect sap from Pink Roach Queen and Blue Roach Queen, then bring to Drico.",Sammle den Saft von der Pink Roach Queen und Blue Roach Queen und bringe ihn dann zu Drico.
PROPQUEST_SCENARIO_INC_001943,You reject such a good chance now? *Sniff* *Sniff*. As you wish~,Lehnst du jetzt so eine gute Chance ab? *Schnüffel* *Schnüffel*. Wie du wünschst~
PROPQUEST_SCENARIO_INC_001944,*sniff* *sniff* Drico smell sweet sap!,*schnief* *schnief* Drico riecht den süßen Saft!
PROPQUEST_SCENARIO_INC_001945,Collect Pink Roach Queen Sap and Blue Roach Queen Sap! Sniff!,Sammle den Saft der Pink Roach Queen und den der Blue Roach Queen! Sniff!
PROPQUEST_SCENARIO_INC_001946,Pink and Blue Roach Queen deep in dungeon. Please go gather their sap!,Pink und Blue Roach Queen tief im Dungeon. Bitte geh und sammle ihren Saft!
PROPQUEST_SCENARIO_INC_001948,Collective Bargaining,Kollektivverhandlungen
PROPQUEST_SCENARIO_INC_001949,Give Drico Sap! Then Drico hand Ore to stranger! *snort*,Gib Drico Sap! Dann übergibt Drico Ore an Fremde! *Schnaub*
PROPQUEST_SCENARIO_INC_001950,Here take ore!,Hier nimm das Erz!
PROPQUEST_SCENARIO_INC_001951,You no want take now? *sniff* Drico need sap please!,"Willst du jetzt nicht mehr nehmen??? *schnief* Drico braucht Saft, bitte!"
PROPQUEST_SCENARIO_INC_001952,"hehe, impressive! I knew you would find a way to obtain the ore!","hehe, beeindruckend! Ich wusste, dass du einen Weg finden würdest, das Erz zu bekommen!"
PROPQUEST_SCENARIO_INC_001953,Go take ore. Drico is busy now!,Geh und nimm Erze. Drico ist jetzt beschäftigt!
PROPQUEST_SCENARIO_INC_001954,Take the Agony Ore to Ainher.,Bring das Agonie-Erz zu Ainher.
PROPQUEST_SCENARIO_INC_001956,Psykeeper Hero's Pendant,Der Anhänger des Psykeeper Hero.
PROPQUEST_SCENARIO_INC_001957,Just give me the ore and you have my word that I will reunite with Reonan and the rest of the gang. First I need a little time to examine the ore.,"Gib mir einfach das Erz und du hast mein Wort, dass ich mich wieder mit Reonan und dem Rest der Bande treffen werde. Zuerst brauche ich ein wenig Zeit, um das Erz zu untersuchen."
PROPQUEST_SCENARIO_INC_001958,"I can't leave this very moment, but here, take my pendant to Reonan. It will seal the deal! I will meet up with you again soon enough! Hehe.","Ich kann im Moment nicht weg, aber hier, bring meinen Anhänger zu Reonan. Er wird das Geschäft besiegeln! Wir werden uns schon bald wiedersehen! Hehe."
PROPQUEST_SCENARIO_INC_001959,Please tell Reonan I am busy with important research but will come directly to him afterwards!,"Bitte sagen Sie Reonan, dass ich mit wichtigen Recherchen beschäftigt bin, aber danach direkt zu ihm kommen werde!"
PROPQUEST_SCENARIO_INC_001960,Eh? You don't want to leave here because of my radiant beauty? Guess I don't blame you!,"Eh? Ihr wollt wegen meiner strahlenden Schönheit nicht von hier weg? Ich schätze, ich kann es Euch nicht verdenken!"
PROPQUEST_SCENARIO_INC_001961,You're back! How is Ainher doing? What? This is another of the pendants!,Du bist wieder da! Wie geht's Ainher? Was ist das? Das ist noch einer der Anhänger!
PROPQUEST_SCENARIO_INC_001962,Well what are you waiting for! Take the pendant to Reonan!,Worauf wartest du noch? Bring den Anhänger zu Reonan!
PROPQUEST_SCENARIO_INC_001963,Give Ainher's Pendant to Reonan.,Gib Reonan den Anhänger von Ainher.
PROPQUEST_SCENARIO_INC_002141,The Last Hero,Der letzte Held.
PROPQUEST_SCENARIO_INC_002142,You know? You've grown a lot during the course of this all. We've almost reached the end of the initial phase though! We just need to find the last hero!,Weißt du das? Du bist im Laufe der Zeit sehr gewachsen. Aber wir sind fast am Ende der Anfangsphase angelangt! Wir müssen nur noch den letzten Helden finden!
PROPQUEST_SCENARIO_INC_002143,Shade's power grows progressively stronger… I can feel it…. We must hurry and find the last hero as soon as possible.,Shades Kräfte werden immer stärker... Ich kann es spüren.... Wir müssen uns beeilen und den letzten Helden so schnell wie möglich finden.
PROPQUEST_SCENARIO_INC_002144,I believe Achaben has more details on where we might find the last hero. Please go to him right away!,"Ich glaube, Achaben hat mehr Informationen darüber, wo wir den letzten Helden finden können. Bitte geht sofort zu ihm!"
PROPQUEST_SCENARIO_INC_002145,You can hear more details on where to find the last hero from Achaben! Please go and speak with him!,"Du kannst von Achaben erfahren, wo du den letzten Helden finden kannst! Bitte geht und sprecht mit ihm!"
PROPQUEST_SCENARIO_INC_002146,You cannot give up yet after everything we've worked for!,"Du darfst nicht aufgeben, nach allem, wofür wir gearbeitet haben!"
PROPQUEST_SCENARIO_INC_002147,"Yes~ Oh! You're here again, my lord.","Ja~ Oh! Du bist wieder hier, mein Herr."
PROPQUEST_SCENARIO_INC_002148,Why haven't you left yet? Achaben is running the general store of Darken. Please go meet with him!,Warum bist du noch nicht weg? Achaben betreibt den Gemischtwarenladen von Darken. Bitte geh zu ihm!
PROPQUEST_SCENARIO_INC_002149,Return to Darken and meet with Achaben.,Gehe zu Achaben in Darkon.
PROPQUEST_SCENARIO_INC_002151,"The High Magician, Laola",Hochmagierin Laola.
PROPQUEST_SCENARIO_INC_002152,"I've heard you are still in search of the legendary heroes, no? I've heard of a powerful warrior undergoing extensive training in Darkon 3. This might be one of the warriors for which you are searching.","Ich habe gehört, dass du immer noch auf der Suche nach den legendären Helden seid, oder? Ich habe von einem mächtigen Krieger gehört, der in Darkon 3 eine umfangreiche Ausbildung absolviert. Das könnte einer der Krieger sein, nach den du suchst."
PROPQUEST_SCENARIO_INC_002153,"I was informed of this warrior by my friend Laola, who works in Darkon 3. Please go meet with her for further details!","Ich wurde von meiner Freundin Laola, die in Darkon 3 arbeitet, über diesen Krieger informiert. Bitte sprecht mit ihr, um weitere Einzelheiten zu erfahren!"
PROPQUEST_SCENARIO_INC_002154,"Laola should be at her house in the forests of Darkon 3, where she works as a gardener. Just be aware, the area is overrun with many monsters!","Laola sollte in ihrem Haus in den Wäldern von Darkon 3 sein, wo sie als Gärtnerin arbeitet. Aber Vorsicht, in der Gegend wimmelt es nur so von Monstern!"
PROPQUEST_SCENARIO_INC_002155,"Too bad! Well if you are free, wanna help me complete some more deliveries?","Schade! Wenn du Zeit hast, kannst du mir helfen, noch ein paar Lieferungen zu erledigen."
PROPQUEST_SCENARIO_INC_002156,Hey now! Who are you? Why are you coming to my flower garden without any permission?,Hey du! Wer bist du? Warum kommst du ohne Erlaubnis in meinen Blumengarten?
PROPQUEST_SCENARIO_INC_002157,Laola will be in Darkon 3. Please go find her!,Laola wird in Darkon 3 sein. Bitte geh und finde sie!
PROPQUEST_SCENARIO_INC_002158,Go to Darkon 3 to find Laola,Gehe nach Darkon 3 und finde Laola.
PROPQUEST_SCENARIO_INC_002160,The Perils of Gardening,Die Tücken der Gartenarbeit
PROPQUEST_SCENARIO_INC_002161,Ohh! Achaben sent you! Sorry for the less than friendly greeting! I heard you are looking for the warrior about whom I spoke of to Achaben?,"Ohh! Achaben schickt dich! Entschuldigt die unfreundliche Begrüßung! Ich habe gehört, dass du nach dem Krieger sucht, von dem ich Achaben erzählt habe?"
PROPQUEST_SCENARIO_INC_002162,"I have briefly seen her before, but I’m not entirely sure of her exact whereabouts. I do have a friend who claims to have seen this warrior recently…","Ich habe sie schon einmal kurz gesehen, aber ich bin mir nicht ganz sicher, wo sie sich genau aufhält. Ich habe einen Freund, der behauptet, diese Kriegerin vor kurzem gesehen zu haben..."
PROPQUEST_SCENARIO_INC_002163,"I will introduce you to them, but first I need a little help! I do extensive gardening here in Darkon 3 but the Watangka tribes have been making my work difficult. Could you please eliminate some of them?","Ich werde sie euch vorstellen, aber zuerst brauche ich ein wenig Hilfe! Ich betreibe hier in Darkon 3 umfangreiche Gartenarbeit, aber die Watangka-Stämme haben mir die Arbeit schwer gemacht. Könntest Du bitte einige von ihnen beseitigen?"
PROPQUEST_SCENARIO_INC_002164,Please hunt 20 Small Watangkas & 15 Watangkas and return to me. It is terribly difficult to garden in these conditions!,"Bitte jagen Sie 20 Small Watangkas und 15 Watangkas und schicke es mir zurück. Es ist furchtbar schwierig, unter diesen Bedingungen zu gärtnern!"
PROPQUEST_SCENARIO_INC_002165,Please help eliminate the Watangka! It's hard enough to make a living already without them around!,"Bitte helfe, die Watangka zu beseitigen! Es ist schon schwer genug, seinen Lebensunterhalt ohne sie zu bestreiten!"
PROPQUEST_SCENARIO_INC_002166,Thank you so much!! Now I can work to get my next export of flowers out!,"Vielen Dank!! Jetzt kann ich arbeiten, um meinen nächste Ernte von Blumen zu bekommen!"
PROPQUEST_SCENARIO_INC_002167,Please go and defeat the Watangka before they destroy any more of my flowers!,"Bitte geh und besiege die Watangka, bevor sie noch mehr von meinen Blumen zerstören!"
PROPQUEST_SCENARIO_INC_002168,Hunt 20 Small Watangkas & 15 Watangkas and return to Laola.,Jage 20 Watangka & 15 Watangkas und kehre zu Laola zurück.
PROPQUEST_SCENARIO_INC_002170,The Nomadic Chef,Der nomadische Chefkoch
PROPQUEST_SCENARIO_INC_002171,I've heard that the warrior in question is supposedly a powerful Billposter…,"Ich habe gehört, dass der betreffende Krieger angeblich ein mächtiger Billposter ist..."
PROPQUEST_SCENARIO_INC_002172,If you are looking for further information on them then please go to my friend Jinitte. He has traveled the continent of Darkon extensively and knows much of its happenings.,"Wenn du weitere Informationen über sie suchst, wende dich bitte an meinen Freund Jinitte. Er hat den Kontinent Darkon ausgiebig bereist und weiß viel über seine Geschehnisse."
PROPQUEST_SCENARIO_INC_002173,Jinitte might just know where this hero is hiding out.,"Vielleicht weiß Jinitte ja, wo sich der Held versteckt hält."
PROPQUEST_SCENARIO_INC_002174,Rather hang around and help me garden? Haha I'm joking! I know you probably have much more important work to attend to!,"Willst du lieber hier bleiben und mir im Garten helfen? Haha, das war ein Scherz! Ich weiß, dass du wahrscheinlich viel wichtigere Aufgaben zu erledigen hast!"
PROPQUEST_SCENARIO_INC_002175,Greetings Sir! You lookin to try my world famous cuisine!,"Seid gegrüßt, Herr! Willst du meine weltberühmte Küche probieren?"
PROPQUEST_SCENARIO_INC_002176,Jinitte is a famous world travelling cook. He is currently selling food at the Nomads village.,"Jinitte ist ein berühmter, weltweit reisender Koch. Er verkauft derzeit Lebensmittel im Nomadendorf."
PROPQUEST_SCENARIO_INC_002177,Go find Jinitte at Nomads village in Central Darkon 3,Gehe zu Jinitte in Nomads Village in Central Darkon 3
PROPQUEST_SCENARIO_INC_002179,Roots of Flavor,Wurzeln des Geschmacks.
PROPQUEST_SCENARIO_INC_002180,Ah~! You're the one lookin for that hero! Figured you were here to try some of my world famous cuisine!,"Ah~! Du bist derjenige, der nach dem Helden sucht! Ich dachte, du wärst hier, um meine weltberühmte Küche zu probieren!"
PROPQUEST_SCENARIO_INC_002181,"Haven't heard of me!? Well you my friend, must have been living under a pretty big rock for some time.","Absolut! Wir, die Khan Handelsgilde, sind für unsere hochwertigen Nahrungsmittel bekannt."
PROPQUEST_SCENARIO_INC_002182,"Maybe while you adjust to the light, you could do me a little favor? Afterwards I promise to tell you where to find that hero you are looking for!","Während du dich an das Licht gewöhnst, könntest du mir vielleicht einen kleinen Gefallen tun? Ich denke, ich weiß, wo der Hero ist. Danach verspreche ich dir zu sagen, wo du den Helden findest, den du suchst.!"
PROPQUEST_SCENARIO_INC_002183,"Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!","Danke!!! Nun, ich arbeite an meinem neuesten Meisterwerk, aber zuerst brauche ich 10 Anti-Wurzeln. Bitte besorgt euch welche von Antiquery!"
PROPQUEST_SCENARIO_INC_002184,Ahh nevermind then! Figured you might do me this one favor!,"Ahh, dann ist es ja egal! Ich dachte, du könntest mir diesen einen Gefallen tun!"
PROPQUEST_SCENARIO_INC_002185,Oh!! I was waiting for you. You came back earlier than I expected.,"Oh! Ich habe auf dich gewartet. Du bist früher zurückgekommen, als ich erwartet hatte."
PROPQUEST_SCENARIO_INC_002186,Please hunt Antiquery and bring me 10 Anti Roots.,Bitte jage Antiquery und bringe mir 10 Anti Roots.
PROPQUEST_SCENARIO_INC_002187,Hunt Antiquery and get 10 Anti Roots.,Jage Antiquery und sammel 10 Anti Roots
PROPQUEST_SCENARIO_INC_002189,Solace in the Mountains,Trost in den Bergen
PROPQUEST_SCENARIO_INC_002190,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.,"Die Kriegerin, die ihr sucht, trainiert derzeit auf dem Stone Mountain. Ich glaube, sie ist der ursprüngliche Billposter Hero."
PROPQUEST_SCENARIO_INC_002191,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?,"Es sollte nicht allzu schwer sein, sie zu finden. Anscheinend trainiert sie schon seit geraumer Zeit am selben Ort. Planen Sie, sie zu finden?"
PROPQUEST_SCENARIO_INC_002192,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!,Normalerweise findet man sie beim Meditieren hoch oben in den Bergen südöstlich von diesem Ort. Viel Glück!
PROPQUEST_SCENARIO_INC_002193,"Well, you can hang around, but don't think you will be eating for free here!","Nun, du kannst hier bleiben, aber glaub nicht, dass du hier umsonst isst!"
PROPQUEST_SCENARIO_INC_002194,"Hmm, I sense an unknown aura interfering with my meditation…","Hmm, ich spüre eine unbekannte Aura, die meine Meditation stört..."
PROPQUEST_SCENARIO_INC_002195,"Yes yes, my food smells delicious. Time for you to go accomplish your mission!","Ja, ja, mein Essen riecht köstlich. Zeit für dich, deine Mission zu erfüllen!"
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,Finde Sury am Billposter Altar in den Bergen von Southeast of Nomads Village
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,Billposter Hero - Sury
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,"Ich stehe kurz davor, einen immerwährenden Zustand der Erleuchtung zu erreichen. Es ist wichtig, dass du nicht..."
